Time	Word	Category	URL
Wed Dec 05 10:58:00 2018	tovenaar	filtered	http://www.nytimes.com/2018/12/05/fashion/textiles-laboratory-tilburg-netherlands.html
Wed Dec 05 10:58:12 2018	starvationlike	affix	https://www.nytimes.com/2018/12/05/magazine/its-time-to-study-whether-eating-particular-diets-can-help-heal-us.html
Thu Dec 06 10:57:50 2018	nonfake	affix	https://www.nytimes.com/2018/12/06/magazine/new-sentences-from-the-comic-book-story-of-professional-wrestling.html
Thu Dec 06 22:57:50 2018	klaviertigers	domain	https://www.nytimes.com/2018/12/06/books/review/william-boyd-love-is-blind.html
Thu Dec 06 23:57:36 2018	snaketivity	blend	http://www.nytimes.com/2018/12/06/us/satan-statue-illinois-capitol.html
Fri Dec 07 05:58:11 2018	sthapati	filtered	https://www.nytimes.com/2018/12/06/opinion/how-to-build-a-biological-city.html
Fri Dec 07 09:57:30 2018	microdramedies	domain	https://www.nytimes.com/2018/12/07/arts/best-performances-2018.html
Fri Dec 07 10:57:56 2018	cathlicks	dialect	https://www.nytimes.com/2018/12/07/books/review/catch-release-adrianne-harun.html
Fri Dec 07 10:57:58 2018	greybrick	compound comp	https://www.nytimes.com/2018/12/07/books/review/catch-release-adrianne-harun.html
Fri Dec 07 10:58:15 2018	illuminuating	filtered	https://www.nytimes.com/2018/12/07/books/review/new-paperbacks.html
Fri Dec 07 11:57:31 2018	cyberpilot	compound new	http://www.nytimes.com/2018/12/07/opinion/artificial-intelligence-machines.html
Fri Dec 07 11:57:49 2018	pourmenade	filtered	https://www.nytimes.com/2018/12/07/opinion/events-to-shake-or-gently-rattle-the-world-in-2019.html
Fri Dec 07 18:57:27 2018	bruttissimo	filtered	https://www.nytimes.com/2018/12/07/world/europe/rome-christmas-tree.html
Sat Dec 08 10:57:37 2018	splinteringly	deriv	https://www.nytimes.com/2018/12/08/travel/bites-london-cora-pearl.html
Sun Dec 09 05:58:21 2018	productionon	filtered	http://www.nytimes.com/2018/12/08/pageoneplus/corrections-december-9-2018.html
Sun Dec 09 10:57:35 2018	bawlfest	affix	http://www.nytimes.com/2018/12/09/us/mother-reunited-daughter-dna.html
Mon Dec 10 05:58:04 2018	heteropatriarchal	compound new	https://www.nytimes.com/2018/12/09/theater/slave-play-review-jeremy-o-harris.html
Mon Dec 10 10:58:08 2018	seedsnipe	domain	http://www.nytimes.com/2018/12/10/travel/patagonia-chile-birding-wildlife.html
Tue Dec 11 10:57:25 2018	mussalai	filtered	https://www.nytimes.com/2018/12/11/world/asia/sri-lanka-hotline-suicide.html
Tue Dec 11 10:57:38 2018	waziza	onomatopoeia	https://www.nytimes.com/2018/12/11/magazine/war-yemen-american-bomb-strike.html
Tue Dec 11 10:58:03 2018	suberogatory	blend	https://www.nytimes.com/2018/12/11/magazine/do-i-have-to-repay-a-loan-to-an-ex-lover.html
Tue Dec 11 10:58:05 2018	cryptobubble	blend	https://www.nytimes.com/2018/12/11/magazine/whos-living-in-a-bubble.html
Tue Dec 11 16:57:42 2018	providentialy	filtered	https://www.nytimes.com/2018/12/11/movies/its-a-wonderful-life-review.html
Wed Dec 12 10:57:49 2018	ravanhatta	filtered	https://www.nytimes.com/2018/12/12/magazine/oakland-warehouse-fire-ghost-ship.html
Thu Dec 13 10:57:48 2018	kibathroom	blend	http://www.nytimes.com/2018/12/13/realestate/rolling-the-dice-on-development-in-dumbo.html
Thu Dec 13 10:58:24 2018	caperscape	affix	https://www.nytimes.com/2018/12/13/magazine/new-sentences-from-jeeves-and-the-king-of-clubs.html
Thu Dec 13 10:58:41 2018	videohomes	compound comp	https://www.nytimes.com/2018/12/13/magazine/alfonso-cuaron-roma-mexico-netflix.html
Thu Dec 13 12:57:20 2018	funscape	affix	https://www.nytimes.com/2018/12/13/arts/design/what-to-see-in-new-york-art-galleries-this-week.html
Thu Dec 13 16:57:30 2018	vilatistic	filtered	https://www.nytimes.com/2018/12/13/arts/design/best-art-books-of-2018.html
Thu Dec 13 16:57:33 2018	asensual	infl	https://www.nytimes.com/2018/12/13/movies/martyr-review.html
Thu Dec 13 19:57:41 2018	murollida	filtered	https://www.nytimes.com/2018/12/13/books/review/cruelty-special-to-our-species-emily-jungmin-yoon.html
Fri Dec 14 05:57:17 2018	cakeism	deriv	http://www.nytimes.com/2018/12/13/opinion/editorials/theresa-may-britain-no-confidence-brexit.html
Fri Dec 14 10:57:29 2018	bibliotenders	blend	http://www.nytimes.com/2018/12/14/realestate/forget-the-suburbs-its-country-or-bust.html
Fri Dec 14 10:58:04 2018	khaala	filtered	https://www.nytimes.com/2018/12/14/books/review/if-they-come-for-us-fatimah-asghar.html
Fri Dec 14 10:58:18 2018	hippocratica	filtered	https://www.nytimes.com/2018/12/14/books/review/museum-of-the-americas-j-michael-martinez.html
Fri Dec 14 10:58:30 2018	risengrynsgrøt	filtered	https://www.nytimes.com/2018/12/14/magazine/judge-john-hodgman-on-norwegian-christmas.html
Mon Dec 17 05:57:36 2018	interceptionof	filtered	https://www.nytimes.com/2018/12/16/sports/pittsburgh-steelers-new-england-patriots.html
Mon Dec 17 10:57:27 2018	algorithmist	deriv	http://www.nytimes.com/2018/12/17/science/donald-knuth-computers-algorithms-programming.html
Mon Dec 17 10:57:42 2018	plastigoop	blend	http://www.nytimes.com/2018/12/17/well/family/the-case-for-creative-play-in-a-digital-age.html
Mon Dec 17 19:57:21 2018	pycnofibers	domain	http://www.nytimes.com/2018/12/17/science/pterosaur-feathers-fur.html
Mon Dec 17 19:57:30 2018	yeeeeeeeah	lengthening	https://www.nytimes.com/2018/12/17/movies/dolly-parton-dumplin-netflix.html
Mon Dec 17 22:57:16 2018	cyberdoctrine	blend	http://www.nytimes.com/2018/12/17/opinion/russia-report-disinformation.html
Tue Dec 18 05:57:20 2018	undertightening	affix	http://www.nytimes.com/2018/12/17/us/politics/fed-interest-rates-wages.html
Tue Dec 18 07:57:20 2018	blueschist	domain	https://www.nytimes.com/2018/12/18/science/plate-tectonics-continents-earth.html
Tue Dec 18 07:57:21 2018	blueschists	filtered	https://www.nytimes.com/2018/12/18/science/plate-tectonics-continents-earth.html
Tue Dec 18 10:57:29 2018	brocialist	blend	http://www.nytimes.com/2018/12/18/style/dating-apps-tinder-bumble-content.html
Tue Dec 18 10:57:32 2018	transmisogynstic	affix	http://www.nytimes.com/2018/12/18/style/dating-apps-tinder-bumble-content.html
Tue Dec 18 11:57:28 2018	sadaqah	filtered	http://www.nytimes.com/2018/12/18/opinion/7-standards-for-your-end-of-year-donations.html
Wed Dec 19 16:57:15 2018	sacrasol	filtered	http://www.nytimes.com/2018/12/19/t-magazine/winter-fragrances.html
Wed Dec 19 17:57:22 2018	outwoke	affix	https://www.nytimes.com/2018/12/19/arts/television/aziz-ansari-louis-ck-comedy.html
Wed Dec 19 19:57:31 2018	rhinoconjunctivitis	domain	http://www.nytimes.com/2018/12/19/well/family/dogs-cats-pets-kids-children-allergies-asthma.html
Wed Dec 19 20:57:17 2018	barossii	filtered	https://www.nytimes.com/2018/12/19/science/subsurface-microbes.html
Wed Dec 19 20:57:20 2018	audaxviator	blend	https://www.nytimes.com/2018/12/19/science/subsurface-microbes.html
Thu Dec 20 05:58:01 2018	facebar	compound new	http://www.nytimes.com/2018/12/19/technology/facebook-data-sharing.html
Thu Dec 20 10:57:56 2018	tsrorr	filtered	https://www.nytimes.com/2018/12/20/magazine/hebrew-bible-translation.html
Thu Dec 20 10:58:17 2018	minitrauma	affix	https://www.nytimes.com/2018/12/20/magazine/letter-of-recommendation-tio-de-nadal.html
Thu Dec 20 10:58:19 2018	midchildhood	affix	https://www.nytimes.com/2018/12/20/magazine/letter-of-recommendation-tio-de-nadal.html
Thu Dec 20 10:58:25 2018	ganjifa	filtered	http://www.nytimes.com/2018/12/20/travel/frugal-mumbai-budget-travel.html
Thu Dec 20 10:58:35 2018	zapatedo	filtered	http://www.nytimes.com/2018/12/20/travel/what-to-do-anaheim.html
Thu Dec 20 15:57:20 2018	hrududil	filtered	http://www.nytimes.com/2018/12/20/arts/television/watership-down-review-netflix.html
Fri Dec 21 10:58:01 2018	crimescapes	affix	https://www.nytimes.com/2018/12/21/books/review/best-crime-fiction.html
Fri Dec 21 17:57:17 2018	zimingzhong	filtered	https://www.nytimes.com/2018/12/21/arts/design/china-clocks-forbidden-city.html
Fri Dec 21 17:57:40 2018	amyloglucosidase	domain	http://www.nytimes.com/2018/12/21/dining/drinks/brut-ipa-beer.html
Fri Dec 21 23:57:20 2018	tanghulu	filtered	https://www.nytimes.com/2018/12/21/sports/tennis/chun-hsin-tseng-taiwan.html
Fri Dec 21 23:57:21 2018	myotenositis	domain	https://www.nytimes.com/2018/12/21/sports/tennis/chun-hsin-tseng-taiwan.html
Sat Dec 22 21:57:09 2018	cleverclue	filtered	https://www.nytimes.com/2018/12/22/opinion/rural-america-economy-revive.html
Sun Dec 23 15:57:11 2018	cartoonier	infl	http://www.nytimes.com/2018/12/23/movies/mary-poppins-returns-animation.html
Sun Dec 23 17:57:16 2018	cyphocharax	domain	http://www.nytimes.com/2018/12/23/nyregion/museum-of-natural-history-fish-nyc.html
Sun Dec 23 17:57:18 2018	spiluropsis	domain	http://www.nytimes.com/2018/12/23/nyregion/museum-of-natural-history-fish-nyc.html
Mon Dec 24 05:57:10 2018	dahrak	filtered	http://www.nytimes.com/2018/12/23/opinion/muslim-christmas.html
Mon Dec 24 08:57:06 2018	kuntoportaat	filtered	https://www.nytimes.com/2018/12/24/world/europe/finland-happiness-social-services.html
Mon Dec 24 09:57:06 2018	château	filtered	https://www.nytimes.com/2018/12/24/world/europe/president-wilson-paris-ww1.html
Mon Dec 24 16:57:16 2018	heeahh	dialect	https://www.nytimes.com/2018/12/24/opinion/christmas-adulthood-home.html
Tue Dec 25 10:57:15 2018	bowpeople	filtered	https://www.nytimes.com/2018/12/25/sports/sailing/sophie-ciszek-and-her-exhausting-job-on-the-bow.html
Tue Dec 25 10:57:17 2018	bowperson	compound comp	https://www.nytimes.com/2018/12/25/sports/sailing/sophie-ciszek-and-her-exhausting-job-on-the-bow.html
Wed Dec 26 05:57:01 2018	dreoilin	filtered	http://www.nytimes.com/2018/12/25/opinion/boxing-day-origins.html
Wed Dec 26 19:57:07 2018	theolatry	domain	https://www.nytimes.com/2018/12/26/books/review/illuminating-islams-peaceful-origins.html
Wed Dec 26 20:57:01 2018	webnotebook	compound comp	https://www.nytimes.com/2018/12/26/technology/personaltech/europe-tech-privacy-.html
Wed Dec 26 23:56:58 2018	cannabidoid	filtered	http://www.nytimes.com/2018/12/26/opinion/cbd-cannabis-health-anxiety.html
Thu Dec 27 05:57:18 2018	nonlooping	affix	http://www.nytimes.com/2018/12/27/style/white-noise-machines.html
Thu Dec 27 10:57:21 2018	zeigesty	filtered	http://www.nytimes.com/2018/12/27/travel/hotels-music-festivals.html
Thu Dec 27 14:57:04 2018	corneodesmosome	domain	https://www.nytimes.com/2018/12/27/t-magazine/oumere-skin-care.html
Thu Dec 27 20:57:01 2018	alabastro	filtered	http://www.nytimes.com/2018/12/27/arts/design/decorative-arts-frick-collection-valadier.html
Fri Dec 28 05:57:00 2018	ethnopluralists	affix	http://www.nytimes.com/2018/12/27/world/europe/germany-far-right-generation-identity.html
Fri Dec 28 10:57:58 2018	intergrafted	infl	https://www.nytimes.com/2018/12/28/books/review/susan-gubar-late-life-love.html
Fri Dec 28 10:57:59 2018	unconsolingly	affix	https://www.nytimes.com/2018/12/28/books/review/susan-gubar-late-life-love.html
Fri Dec 28 16:57:03 2018	creditland	affix	http://www.nytimes.com/2018/12/28/your-money/credit-freeze-children.html
Fri Dec 28 17:57:00 2018	treecycling	blend	http://www.nytimes.com/2018/12/28/science/christmas-tree-disposal-recycling.html
Sat Dec 29 11:57:01 2018	disemvowelled	blend	http://www.nytimes.com/2018/12/29/style/vowels-no-more.html
Sat Dec 29 11:57:08 2018	disemvowelling	filtered	http://www.nytimes.com/2018/12/29/style/vowels-no-more.html
Mon Dec 31 11:57:14 2018	mousehood	affix	http://www.nytimes.com/2018/12/31/opinion/humane-mouse-trap-kill.html
Mon Dec 31 11:57:27 2018	bhorthas	filtered	http://www.nytimes.com/2018/12/31/dining/bangladeshi-restaurant-korai-kitchen.html
Mon Dec 31 19:57:17 2018	overboogie	affix	https://www.nytimes.com/2018/12/31/books/review-hollywoods-eve-babitz-lili-anolik.html
Tue Jan 01 19:57:02 2019	schlimazle	dialect	https://www.nytimes.com/2019/01/01/obituaries/norman-gimbel-dies-at-91.html
Wed Jan 02 17:57:00 2019	supportless	affix	http://www.nytimes.com/2019/01/02/style/allbirds-birkenstock-stores-new-york.html
Wed Jan 02 23:57:05 2019	mememaking	compound comp	https://www.nytimes.com/2019/01/02/arts/netflix-bird-box-challenge-warning.html
Thu Jan 03 10:56:55 2019	icechairing	compound comp	http://www.nytimes.com/2019/01/03/briefing/government-shutdown-moon-landing-captain-and-tennille.html
Thu Jan 03 10:57:01 2019	resocialiser	deriv	https://www.nytimes.com/2019/01/03/arts/design/african-art-france-museums-restitution.html
Thu Jan 03 10:57:04 2019	resocalizing	filtered	https://www.nytimes.com/2019/01/03/arts/design/african-art-france-museums-restitution.html
Thu Jan 03 19:56:52 2019	tetriminos	filtered	https://www.nytimes.com/2019/01/03/briefing/us-congress-turkey-china.html
Thu Jan 03 22:57:07 2019	unanaesthetized	affix	https://www.nytimes.com/2019/01/03/theater/whats-new-in-nyc-theater.html
Thu Jan 03 22:57:17 2019	tatreez	filtered	http://www.nytimes.com/2019/01/03/us/politics/rashida-tlaib-palestinian-thobe.html
Thu Jan 03 23:57:13 2019	towardshis	filtered	http://www.nytimes.com/2019/01/03/obituaries/mrinal-sen-dead.html
Fri Jan 04 10:57:27 2019	fecalith	affix	http://www.nytimes.com/2019/01/04/well/live/can-i-ever-recover-from-diverticulitis.html
Fri Jan 04 10:57:59 2019	unlucan	filtered	https://www.nytimes.com/2019/01/04/magazine/letter-of-recommendation-old-english.html
Fri Jan 04 10:58:02 2019	hronrad	filtered	https://www.nytimes.com/2019/01/04/magazine/letter-of-recommendation-old-english.html
Fri Jan 04 10:58:05 2019	anstapa	filtered	https://www.nytimes.com/2019/01/04/magazine/letter-of-recommendation-old-english.html
Fri Jan 04 10:58:07 2019	heaþuswate	archaic	https://www.nytimes.com/2019/01/04/magazine/letter-of-recommendation-old-english.html
Fri Jan 04 14:57:05 2019	rusticky	deriv	https://www.nytimes.com/2019/01/04/realestate/the-property-brothers-offer-renovation-tips.html
Fri Jan 04 15:57:04 2019	pawternity	blend	http://www.nytimes.com/2019/01/04/your-money/pet-insurance-policies.html
Fri Jan 04 17:57:13 2019	pittopotamous	variant	http://www.nytimes.com/2019/01/04/style/pit-bull-pibble.html
Fri Jan 04 18:57:12 2019	bojani	filtered	http://www.nytimes.com/2019/01/04/science/dicynodonts-fossils-poland.html
Fri Jan 04 18:57:20 2019	maprao	filtered	https://www.nytimes.com/2019/01/04/dining/thai-farm-kitchen-review.html
Mon Jan 07 10:57:05 2019	pilosebaceous	domain	http://www.nytimes.com/2019/01/07/well/live/managing-teenage-acne.html
Mon Jan 07 11:56:54 2019	reinhabitate	filtered	http://www.nytimes.com/2019/01/07/opinion/jerry-brown-california.html
Tue Jan 08 05:57:14 2019	utriculus	domain	https://www.nytimes.com/2019/01/07/world/australia/australia-jellyfish.html
Tue Jan 08 10:57:01 2019	chillifier	deriv	http://www.nytimes.com/2019/01/08/style/millennial-marketing-wellness-recess.html
Tue Jan 08 17:57:04 2019	kkwabaegi	filtered	http://www.nytimes.com/2019/01/08/dining/momofuku-bang-bar-review.html
Tue Jan 08 22:57:19 2019	epitrenbolone	domain	http://www.nytimes.com/2019/01/08/sports/cycling-steroids-tainted-meat.html
Wed Jan 09 10:57:19 2019	chinchorreo	filtered	http://www.nytimes.com/2019/01/09/travel/visit-puerto-rico.html
Wed Jan 09 10:57:23 2019	atchd	dialect	http://www.nytimes.com/2019/01/09/magazine/grandfather-wwii-kakazu-ridge.html
Wed Jan 09 10:57:33 2019	ungymmed	deriv	http://www.nytimes.com/2019/01/09/style/jared-polis-gay-governor.html
Wed Jan 09 10:57:50 2019	surfperch	compound comp	http://www.nytimes.com/2019/01/09/magazine/beauty-evolution-animal.html
Wed Jan 09 21:57:19 2019	homomorphism	domain	http://www.nytimes.com/2019/01/09/obituaries/dennis-johnson-dead.html
Wed Jan 09 22:57:20 2019	archaeogenetics	domain	http://www.nytimes.com/2019/01/09/science/10-archaeology-teeth-painting.html
Thu Jan 10 10:57:24 2019	wolfsnail	compound new	http://www.nytimes.com/2019/01/10/science/snail-dead-george-species.html
Thu Jan 10 18:57:22 2019	trabalenguas	filtered	https://www.nytimes.com/2019/01/10/arts/dance/review-miguel-gutierrez-this-bridge.html
Fri Jan 11 10:57:55 2019	desfloró	filtered	https://www.nytimes.com/2019/01/11/books/review/wendy-guerra-revolution-sunday.html
Fri Jan 11 10:58:03 2019	herremarkable	filtered	https://www.nytimes.com/2019/01/11/books/review/we-are-displaced-malala-yousafzai.html
Fri Jan 11 13:57:12 2019	techceleration	blend	http://www.nytimes.com/2019/01/11/business/etfs-lure-investors-narrower-niches.html
Fri Jan 11 16:57:12 2019	premarch	affix	http://www.nytimes.com/2019/01/11/magazine/gay-conservative-trump-era.html
Fri Jan 11 19:57:17 2019	ganchitos	filtered	http://www.nytimes.com/2019/01/11/movies/roma-spanish-subtitles-alfonso-cuaron-netflix.html
Sat Jan 12 10:57:09 2019	trifongo	filtered	http://www.nytimes.com/2019/01/12/theater/hamilton-puerto-rico-lin-manuel-miranda.html
Mon Jan 14 06:57:05 2019	zaratsu	filtered	http://www.nytimes.com/2019/01/14/fashion/watches-grand-seiko-japan.html
Mon Jan 14 06:57:20 2019	testimonees	deriv	http://www.nytimes.com/2019/01/14/fashion/longines-and-longevity.html
Mon Jan 14 11:57:26 2019	crrrruuunch	lengthening	http://www.nytimes.com/2019/01/14/fashion/watches-breguet-switzerland.html
Mon Jan 14 17:57:08 2019	macrobrewers	affix	http://www.nytimes.com/2019/01/14/dining/drinks/craft-beer-diversity-ambassador.html
Mon Jan 14 18:57:07 2019	phenobarbitone	domain	https://www.nytimes.com/2019/01/14/health/brain-eating-amoeba-silver.html
Mon Jan 14 19:57:36 2019	ultraupscale	affix	https://www.nytimes.com/2016/08/26/automobiles/collectibles/what-cars-ruled-pebble-beach-auctions-the-ones-you-cant-afford.html
Mon Jan 14 19:57:44 2019	hybridy	deriv	https://www.nytimes.com/2016/08/05/automobiles/autoreviews/toyota-prius-car-review.html
Mon Jan 14 19:58:09 2019	eminati	filtered	http://www.nytimes.com/2016/08/31/books/tom-wolfes-kingdom-of-speech-takes-aim-at-darwin-and-chomsky.html
Mon Jan 14 19:59:19 2019	phytochemist	domain	https://www.nytimes.com/2016/09/18/magazine/could-ancient-remedies-hold-the-answer-to-the-looming-antibiotics-crisis.html
Mon Jan 14 19:59:21 2019	superchemist	affix	https://www.nytimes.com/2016/09/18/magazine/could-ancient-remedies-hold-the-answer-to-the-looming-antibiotics-crisis.html
Mon Jan 14 20:57:52 2019	aprropriate	filtered	http://www.nytimes.com/2016/08/21/fashion/weddings/brides-sneakers-weddings.html
Tue Jan 15 10:57:28 2019	chapterettes	infl	https://www.nytimes.com/2019/01/15/books/review/erica-feldmann-hausmagick.html
Mon Jan 21 10:56:35 2019	hahahahahahahahahahahahahahahahahahahahaha	lengthening	http://www.nytimes.com/2019/01/19/business/media/buzzfeed-news-trump-michael-cohen-mueller.html
Mon Jan 21 10:56:37 2019	hahahahahahahahahahahahahahahahahahaha	lengthening	http://www.nytimes.com/2019/01/19/business/media/buzzfeed-news-trump-michael-cohen-mueller.html
Mon Jan 21 10:57:09 2019	colorimetrics	filtered	http://www.nytimes.com/2019/01/18/health/wearable-tech-sweat.html
Mon Jan 21 10:57:34 2019	colorimetric	compound comp	http://www.nytimes.com/2019/01/18/health/wearable-tech-sweat.html
Mon Jan 21 10:57:37 2019	forwardboding	compound new	http://www.nytimes.com/2019/01/17/smarter-living/crowdwise-reply-all-embarrassment-email-etiquette.html
